reporting_level,province,indicator,metric,data_year,unit_of_measurement,indicator_result
Provincial,New Brunswick,Cataract Surgery,50th Percentile,2023,Days,58.0
Provincial,New Brunswick,Cataract Surgery,90th Percentile,2023,Days,324.0
Provincial,New Brunswick,Cataract Surgery,Volume,2023,Number of cases,13744.0
Provincial,New Brunswick,Colorectal Cancer Surgery,50th Percentile,2023,Days,23.0
Provincial,New Brunswick,Colorectal Cancer Surgery,90th Percentile,2023,Days,52.0
Provincial,New Brunswick,Colorectal Cancer Surgery,Volume,2023,Number of cases,475.0
Provincial,New Brunswick,CT Scan,50th Percentile,2023,Days,N/A
Provincial,New Brunswick,CT Scan,90th Percentile,2023,Days,N/A
Provincial,New Brunswick,CT Scan,Volume,2023,Number of cases,N/A
Provincial,New Brunswick,Hip Replacement,% Meeting Benchmark,2023,Proportion,41.1
Provincial,New Brunswick,Hip Replacement,50th Percentile,2023,Days,229.0
Provincial,New Brunswick,Hip Replacement,90th Percentile,2023,Days,411.0
Provincial,New Brunswick,Hip Replacement,Volume,2023,Number of cases,1505.0
Provincial,New Brunswick,Knee Replacement,% Meeting Benchmark,2023,Proportion,36.2
Provincial,New Brunswick,Knee Replacement,50th Percentile,2023,Days,246.0
Provincial,New Brunswick,Knee Replacement,90th Percentile,2023,Days,498.0
Provincial,New Brunswick,Knee Replacement,Volume,2023,Number of cases,2614.0
Provincial,New Brunswick,Lung Cancer Surgery,50th Percentile,2023,Days,34.0
Provincial,New Brunswick,Lung Cancer Surgery,90th Percentile,2023,Days,72.0
Provincial,New Brunswick,Lung Cancer Surgery,Volume,2023,Number of cases,166.0
Provincial,New Brunswick,MRI Scan,50th Percentile,2023,Days,N/A
Provincial,New Brunswick,MRI Scan,90th Percentile,2023,Days,N/A
Provincial,New Brunswick,MRI Scan,Volume,2023,Number of cases,N/A
Provincial,New Brunswick,Prostate Cancer Surgery,50th Percentile,2023,Days,55.0
Provincial,New Brunswick,Prostate Cancer Surgery,90th Percentile,2023,Days,117.0
Provincial,New Brunswick,Prostate Cancer Surgery,Volume,2023,Number of cases,214.0
Provincial,New Brunswick,Radiation Therapy,% Meeting Benchmark,2023,Proportion,89.2
Provincial,New Brunswick,Radiation Therapy,50th Percentile,2023,Days,12.0
Provincial,New Brunswick,Radiation Therapy,90th Percentile,2023,Days,29.0
Provincial,New Brunswick,Radiation Therapy,Volume,2023,Number of cases,2326.0
Provincial,Newfoundland and Labrador,Bladder Cancer Surgery,50th Percentile,2023,Days,27.0
Provincial,Newfoundland and Labrador,Bladder Cancer Surgery,90th Percentile,2023,Days,48.0
Provincial,Newfoundland and Labrador,Bladder Cancer Surgery,Volume,2023,Number of cases,166.0
Provincial,Newfoundland and Labrador,Breast Cancer Surgery,50th Percentile,2023,Days,22.0
Provincial,Newfoundland and Labrador,Breast Cancer Surgery,90th Percentile,2023,Days,59.0
Provincial,Newfoundland and Labrador,Breast Cancer Surgery,Volume,2023,Number of cases,353.0
Provincial,Newfoundland and Labrador,CABG,50th Percentile,2023,Days,13.0
Provincial,Newfoundland and Labrador,CABG,90th Percentile,2023,Days,154.0
Provincial,Newfoundland and Labrador,CABG,Volume,2023,Number of cases,369.0
Provincial,Newfoundland and Labrador,Cataract Surgery,% Meeting Benchmark,2023,Proportion,49.8
Provincial,Newfoundland and Labrador,Cataract Surgery,50th Percentile,2023,Days,114.0
Provincial,Newfoundland and Labrador,Cataract Surgery,90th Percentile,2023,Days,286.0
Provincial,Newfoundland and Labrador,Cataract Surgery,Volume,2023,Number of cases,2316.0
Provincial,Newfoundland and Labrador,Colorectal Cancer Surgery,50th Percentile,2023,Days,15.0
Provincial,Newfoundland and Labrador,Colorectal Cancer Surgery,90th Percentile,2023,Days,31.0
Provincial,Newfoundland and Labrador,Colorectal Cancer Surgery,Volume,2023,Number of cases,243.0
Provincial,Newfoundland and Labrador,CT Scan,50th Percentile,2023,Days,N/A
Provincial,Newfoundland and Labrador,CT Scan,90th Percentile,2023,Days,N/A
Provincial,Newfoundland and Labrador,CT Scan,Volume,2023,Number of cases,100143.0
Provincial,Newfoundland and Labrador,Hip Fracture Repair/Emergency and Inpatient,% Meeting Benchmark,2023,Proportion,93.8
Provincial,Newfoundland and Labrador,Hip Fracture Repair/Emergency and Inpatient,50th Percentile,2023,Days,0.92
Provincial,Newfoundland and Labrador,Hip Fracture Repair/Emergency and Inpatient,90th Percentile,2023,Days,1.88
Provincial,Newfoundland and Labrador,Hip Fracture Repair/Emergency and Inpatient,Volume,2023,Number of cases,292.0
Provincial,Newfoundland and Labrador,Hip Replacement,% Meeting Benchmark,2023,Proportion,49.7
Provincial,Newfoundland and Labrador,Hip Replacement,50th Percentile,2023,Days,185.0
Provincial,Newfoundland and Labrador,Hip Replacement,90th Percentile,2023,Days,605.0
Provincial,Newfoundland and Labrador,Hip Replacement,Volume,2023,Number of cases,688.0
Provincial,Newfoundland and Labrador,Knee Replacement,% Meeting Benchmark,2023,Proportion,35.0
Provincial,Newfoundland and Labrador,Knee Replacement,50th Percentile,2023,Days,270.0
Provincial,Newfoundland and Labrador,Knee Replacement,90th Percentile,2023,Days,709.0
Provincial,Newfoundland and Labrador,Knee Replacement,Volume,2023,Number of cases,1035.0
Provincial,Newfoundland and Labrador,Lung Cancer Surgery,50th Percentile,2023,Days,19.0
Provincial,Newfoundland and Labrador,Lung Cancer Surgery,90th Percentile,2023,Days,36.0
Provincial,Newfoundland and Labrador,Lung Cancer Surgery,Volume,2023,Number of cases,55.0
Provincial,Newfoundland and Labrador,MRI Scan,50th Percentile,2023,Days,N/A
Provincial,Newfoundland and Labrador,MRI Scan,90th Percentile,2023,Days,N/A
Provincial,Newfoundland and Labrador,MRI Scan,Volume,2023,Number of cases,22060.0
Provincial,Newfoundland and Labrador,Prostate Cancer Surgery,50th Percentile,2023,Days,38.0
Provincial,Newfoundland and Labrador,Prostate Cancer Surgery,90th Percentile,2023,Days,82.0
Provincial,Newfoundland and Labrador,Prostate Cancer Surgery,Volume,2023,Number of cases,90.0
Provincial,Newfoundland and Labrador,Radiation Therapy,% Meeting Benchmark,2023,Proportion,67.0
Provincial,Newfoundland and Labrador,Radiation Therapy,50th Percentile,2023,Days,22.0
Provincial,Newfoundland and Labrador,Radiation Therapy,90th Percentile,2023,Days,50.0
Provincial,Newfoundland and Labrador,Radiation Therapy,Volume,2023,Number of cases,1162.0
Provincial,Nova Scotia,Bladder Cancer Surgery,50th Percentile,2023,Days,38.0
Provincial,Nova Scotia,Bladder Cancer Surgery,90th Percentile,2023,Days,175.0
Provincial,Nova Scotia,Bladder Cancer Surgery,Volume,2023,Number of cases,979.0
Provincial,Nova Scotia,Breast Cancer Surgery,50th Percentile,2023,Days,23.0
Provincial,Nova Scotia,Breast Cancer Surgery,90th Percentile,2023,Days,50.0
Provincial,Nova Scotia,Breast Cancer Surgery,Volume,2023,Number of cases,977.0
Provincial,Nova Scotia,CABG,50th Percentile,2023,Days,7.0
Provincial,Nova Scotia,CABG,90th Percentile,2023,Days,41.0
Provincial,Nova Scotia,CABG,Volume,2023,Number of cases,348.0
Provincial,Nova Scotia,Cataract Surgery,% Meeting Benchmark,2023,Proportion,70.5
Provincial,Nova Scotia,Cataract Surgery,50th Percentile,2023,Days,63.0
Provincial,Nova Scotia,Cataract Surgery,90th Percentile,2023,Days,243.0
Provincial,Nova Scotia,Cataract Surgery,Volume,2023,Number of cases,10498.0
Provincial,Nova Scotia,Colorectal Cancer Surgery,50th Percentile,2023,Days,27.0
Provincial,Nova Scotia,Colorectal Cancer Surgery,90th Percentile,2023,Days,63.0
Provincial,Nova Scotia,Colorectal Cancer Surgery,Volume,2023,Number of cases,529.0
Provincial,Nova Scotia,CT Scan,50th Percentile,2023,Days,44.0
Provincial,Nova Scotia,CT Scan,90th Percentile,2023,Days,162.0
Provincial,Nova Scotia,CT Scan,Volume,2023,Number of cases,76788.0
Provincial,Nova Scotia,Hip Replacement,% Meeting Benchmark,2023,Proportion,57.9
Provincial,Nova Scotia,Hip Replacement,50th Percentile,2023,Days,139.0
Provincial,Nova Scotia,Hip Replacement,90th Percentile,2023,Days,577.0
Provincial,Nova Scotia,Hip Replacement,Volume,2023,Number of cases,1800.0
Provincial,Nova Scotia,Knee Replacement,% Meeting Benchmark,2023,Proportion,47.7
Provincial,Nova Scotia,Knee Replacement,50th Percentile,2023,Days,199.0
Provincial,Nova Scotia,Knee Replacement,90th Percentile,2023,Days,613.0
Provincial,Nova Scotia,Knee Replacement,Volume,2023,Number of cases,2472.0
Provincial,Nova Scotia,Lung Cancer Surgery,50th Percentile,2023,Days,39.0
Provincial,Nova Scotia,Lung Cancer Surgery,90th Percentile,2023,Days,94.0
Provincial,Nova Scotia,Lung Cancer Surgery,Volume,2023,Number of cases,442.0
Provincial,Nova Scotia,MRI Scan,50th Percentile,2023,Days,70.0
Provincial,Nova Scotia,MRI Scan,90th Percentile,2023,Days,343.0
Provincial,Nova Scotia,MRI Scan,Volume,2023,Number of cases,22659.0
Provincial,Nova Scotia,Prostate Cancer Surgery,50th Percentile,2023,Days,115.0
Provincial,Nova Scotia,Prostate Cancer Surgery,90th Percentile,2023,Days,218.0
Provincial,Nova Scotia,Prostate Cancer Surgery,Volume,2023,Number of cases,261.0
Provincial,Nova Scotia,Radiation Therapy,% Meeting Benchmark,2023,Proportion,72.0
Provincial,Nova Scotia,Radiation Therapy,50th Percentile,2023,Days,20.0
Provincial,Nova Scotia,Radiation Therapy,90th Percentile,2023,Days,40.0
Provincial,Nova Scotia,Radiation Therapy,Volume,2023,Number of cases,2842.0
Provincial,Ontario,Bladder Cancer Surgery,50th Percentile,2023,Days,27.0
Provincial,Ontario,Bladder Cancer Surgery,90th Percentile,2023,Days,71.0
Provincial,Ontario,Bladder Cancer Surgery,Volume,2023,Number of cases,11997.0
Provincial,Ontario,Breast Cancer Surgery,50th Percentile,2023,Days,20.0
Provincial,Ontario,Breast Cancer Surgery,90th Percentile,2023,Days,40.0
Provincial,Ontario,Breast Cancer Surgery,Volume,2023,Number of cases,13850.0
Provincial,Ontario,CABG,50th Percentile,2023,Days,8.0
Provincial,Ontario,CABG,90th Percentile,2023,Days,79.0
Provincial,Ontario,CABG,Volume,2023,Number of cases,6402.0
Provincial,Ontario,Cataract Surgery,% Meeting Benchmark,2023,Proportion,65.3
Provincial,Ontario,Cataract Surgery,50th Percentile,2023,Days,73.0
Provincial,Ontario,Cataract Surgery,90th Percentile,2023,Days,269.0
Provincial,Ontario,Cataract Surgery,Volume,2023,Number of cases,150724.0
Provincial,Ontario,Colorectal Cancer Surgery,50th Percentile,2023,Days,21.0
Provincial,Ontario,Colorectal Cancer Surgery,90th Percentile,2023,Days,47.0
Provincial,Ontario,Colorectal Cancer Surgery,Volume,2023,Number of cases,5022.0
Provincial,Ontario,CT Scan,50th Percentile,2023,Days,9.0
Provincial,Ontario,CT Scan,90th Percentile,2023,Days,101.0
Provincial,Ontario,CT Scan,Volume,2023,Number of cases,1202576.0
Provincial,Ontario,Hip Replacement,% Meeting Benchmark,2023,Proportion,79.7
Provincial,Ontario,Hip Replacement,50th Percentile,2023,Days,91.0
Provincial,Ontario,Hip Replacement,90th Percentile,2023,Days,269.0
Provincial,Ontario,Hip Replacement,Volume,2023,Number of cases,22474.0
Provincial,Ontario,Knee Replacement,% Meeting Benchmark,2023,Proportion,76.8
Provincial,Ontario,Knee Replacement,50th Percentile,2023,Days,96.0
Provincial,Ontario,Knee Replacement,90th Percentile,2023,Days,295.0
Provincial,Ontario,Knee Replacement,Volume,2023,Number of cases,36570.0
Provincial,Ontario,Lung Cancer Surgery,50th Percentile,2023,Days,22.0
Provincial,Ontario,Lung Cancer Surgery,90th Percentile,2023,Days,48.0
Provincial,Ontario,Lung Cancer Surgery,Volume,2023,Number of cases,3335.0
Provincial,Ontario,MRI Scan,50th Percentile,2023,Days,41.0
Provincial,Ontario,MRI Scan,90th Percentile,2023,Days,162.0
Provincial,Ontario,MRI Scan,Volume,2023,Number of cases,802375.0
Provincial,Ontario,Prostate Cancer Surgery,50th Percentile,2023,Days,48.0
Provincial,Ontario,Prostate Cancer Surgery,90th Percentile,2023,Days,127.0
Provincial,Ontario,Prostate Cancer Surgery,Volume,2023,Number of cases,2654.0
Provincial,Ontario,Radiation Therapy,% Meeting Benchmark,2023,Proportion,97.8
Provincial,Ontario,Radiation Therapy,50th Percentile,2023,Days,11.2
Provincial,Ontario,Radiation Therapy,90th Percentile,2023,Days,18.9
Provincial,Ontario,Radiation Therapy,Volume,2023,Number of cases,39448.0
Provincial,Prince Edward Island,Bladder Cancer Surgery,50th Percentile,2023,Days,24.0
Provincial,Prince Edward Island,Bladder Cancer Surgery,90th Percentile,2023,Days,45.8
Provincial,Prince Edward Island,Bladder Cancer Surgery,Volume,2023,Number of cases,85.0
Provincial,Prince Edward Island,Breast Cancer Surgery,50th Percentile,2023,Days,16.0
Provincial,Prince Edward Island,Breast Cancer Surgery,90th Percentile,2023,Days,49.5
Provincial,Prince Edward Island,Breast Cancer Surgery,Volume,2023,Number of cases,96.0
Provincial,Prince Edward Island,CABG,50th Percentile,2023,Days,N/A
Provincial,Prince Edward Island,CABG,90th Percentile,2023,Days,N/A
Provincial,Prince Edward Island,CABG,Volume,2023,Number of cases,N/A
Provincial,Prince Edward Island,Cataract Surgery,% Meeting Benchmark,2023,Proportion,20.3
Provincial,Prince Edward Island,Cataract Surgery,50th Percentile,2023,Days,253.9
Provincial,Prince Edward Island,Cataract Surgery,90th Percentile,2023,Days,645.4
Provincial,Prince Edward Island,Cataract Surgery,Volume,2023,Number of cases,1368.0
Provincial,Prince Edward Island,Colorectal Cancer Surgery,50th Percentile,2023,Days,17.5
Provincial,Prince Edward Island,Colorectal Cancer Surgery,90th Percentile,2023,Days,40.0
Provincial,Prince Edward Island,Colorectal Cancer Surgery,Volume,2023,Number of cases,64.0
Provincial,Prince Edward Island,CT Scan,50th Percentile,2023,Days,13.4
Provincial,Prince Edward Island,CT Scan,90th Percentile,2023,Days,194.2
Provincial,Prince Edward Island,CT Scan,Volume,2023,Number of cases,15625.0
Provincial,Prince Edward Island,Hip Fracture Repair/Emergency and Inpatient,% Meeting Benchmark,2023,Proportion,86.7
Provincial,Prince Edward Island,Hip Fracture Repair/Emergency and Inpatient,50th Percentile,2023,Days,0.85
Provincial,Prince Edward Island,Hip Fracture Repair/Emergency and Inpatient,90th Percentile,2023,Days,2.3
Provincial,Prince Edward Island,Hip Fracture Repair/Emergency and Inpatient,Volume,2023,Number of cases,203.0
Provincial,Prince Edward Island,Hip Replacement,% Meeting Benchmark,2023,Proportion,41.1
Provincial,Prince Edward Island,Hip Replacement,50th Percentile,2023,Days,218.5
Provincial,Prince Edward Island,Hip Replacement,90th Percentile,2023,Days,497.9
Provincial,Prince Edward Island,Hip Replacement,Volume,2023,Number of cases,236.0
Provincial,Prince Edward Island,Knee Replacement,% Meeting Benchmark,2023,Proportion,24.4
Provincial,Prince Edward Island,Knee Replacement,50th Percentile,2023,Days,288.5
Provincial,Prince Edward Island,Knee Replacement,90th Percentile,2023,Days,622.0
Provincial,Prince Edward Island,Knee Replacement,Volume,2023,Number of cases,356.0
Provincial,Prince Edward Island,Lung Cancer Surgery,50th Percentile,2023,Days,N/A
Provincial,Prince Edward Island,Lung Cancer Surgery,90th Percentile,2023,Days,N/A
Provincial,Prince Edward Island,Lung Cancer Surgery,Volume,2023,Number of cases,N/A
Provincial,Prince Edward Island,MRI Scan,50th Percentile,2023,Days,25.0
Provincial,Prince Edward Island,MRI Scan,90th Percentile,2023,Days,238.9
Provincial,Prince Edward Island,MRI Scan,Volume,2023,Number of cases,2617.0
Provincial,Prince Edward Island,Prostate Cancer Surgery,50th Percentile,2023,Days,N/A
Provincial,Prince Edward Island,Prostate Cancer Surgery,90th Percentile,2023,Days,N/A
Provincial,Prince Edward Island,Prostate Cancer Surgery,Volume,2023,Number of cases,N/A
Provincial,Prince Edward Island,Radiation Therapy,% Meeting Benchmark,2023,Proportion,97.5
Provincial,Prince Edward Island,Radiation Therapy,50th Percentile,2023,Days,12.6
Provincial,Prince Edward Island,Radiation Therapy,90th Percentile,2023,Days,21.3
Provincial,Prince Edward Island,Radiation Therapy,Volume,2023,Number of cases,549.0
Provincial,Quebec,Bladder Cancer Surgery,50th Percentile,2023,Days,29.0
Provincial,Quebec,Bladder Cancer Surgery,90th Percentile,2023,Days,62.0
Provincial,Quebec,Bladder Cancer Surgery,Volume,2023,Number of cases,7647.0
Provincial,Quebec,Breast Cancer Surgery,50th Percentile,2023,Days,25.0
Provincial,Quebec,Breast Cancer Surgery,90th Percentile,2023,Days,51.0
Provincial,Quebec,Breast Cancer Surgery,Volume,2023,Number of cases,9473.0
Provincial,Quebec,CABG,50th Percentile,2023,Days,N/A
Provincial,Quebec,CABG,90th Percentile,2023,Days,N/A
Provincial,Quebec,CABG,Volume,2023,Number of cases,6493.0
Provincial,Quebec,Cataract Surgery,% Meeting Benchmark,2023,Proportion,69.7
Provincial,Quebec,Cataract Surgery,50th Percentile,2023,Days,64.0
Provincial,Quebec,Cataract Surgery,90th Percentile,2023,Days,217.0
Provincial,Quebec,Cataract Surgery,Volume,2023,Number of cases,95238.0
Provincial,Quebec,Colorectal Cancer Surgery,50th Percentile,2023,Days,24.0
Provincial,Quebec,Colorectal Cancer Surgery,90th Percentile,2023,Days,48.0
Provincial,Quebec,Colorectal Cancer Surgery,Volume,2023,Number of cases,3738.0
Provincial,Quebec,CT Scan,50th Percentile,2023,Days,N/A
Provincial,Quebec,CT Scan,90th Percentile,2023,Days,N/A
Provincial,Quebec,CT Scan,Volume,2023,Number of cases,N/A
Provincial,Quebec,Hip Replacement,% Meeting Benchmark,2023,Proportion,48.9
Provincial,Quebec,Hip Replacement,50th Percentile,2023,Days,188.0
Provincial,Quebec,Hip Replacement,90th Percentile,2023,Days,434.0
Provincial,Quebec,Hip Replacement,Volume,2023,Number of cases,9558.0
Provincial,Quebec,Knee Replacement,% Meeting Benchmark,2023,Proportion,37.4
Provincial,Quebec,Knee Replacement,50th Percentile,2023,Days,249.0
Provincial,Quebec,Knee Replacement,90th Percentile,2023,Days,553.0
Provincial,Quebec,Knee Replacement,Volume,2023,Number of cases,13616.0
Provincial,Quebec,Lung Cancer Surgery,50th Percentile,2023,Days,26.0
Provincial,Quebec,Lung Cancer Surgery,90th Percentile,2023,Days,63.0
Provincial,Quebec,Lung Cancer Surgery,Volume,2023,Number of cases,2950.0
Provincial,Quebec,MRI Scan,50th Percentile,2023,Days,N/A
Provincial,Quebec,MRI Scan,90th Percentile,2023,Days,N/A
Provincial,Quebec,MRI Scan,Volume,2023,Number of cases,N/A
Provincial,Quebec,Prostate Cancer Surgery,50th Percentile,2023,Days,49.5
Provincial,Quebec,Prostate Cancer Surgery,90th Percentile,2023,Days,104.0
Provincial,Quebec,Prostate Cancer Surgery,Volume,2023,Number of cases,1602.0
Provincial,Quebec,Radiation Therapy,% Meeting Benchmark,2023,Proportion,95.0
Provincial,Quebec,Radiation Therapy,50th Percentile,2023,Days,N/A
Provincial,Quebec,Radiation Therapy,90th Percentile,2023,Days,N/A
Provincial,Quebec,Radiation Therapy,Volume,2023,Number of cases,30480.0
Provincial,Saskatchewan,Bladder Cancer Surgery,50th Percentile,2023,Days,20.0
Provincial,Saskatchewan,Bladder Cancer Surgery,90th Percentile,2023,Days,36.0
Provincial,Saskatchewan,Bladder Cancer Surgery,Volume,2023,Number of cases,569.0
Provincial,Saskatchewan,Breast Cancer Surgery,50th Percentile,2023,Days,22.0
Provincial,Saskatchewan,Breast Cancer Surgery,90th Percentile,2023,Days,56.0
Provincial,Saskatchewan,Breast Cancer Surgery,Volume,2023,Number of cases,1196.0
Provincial,Saskatchewan,CABG,50th Percentile,2023,Days,5.0
Provincial,Saskatchewan,CABG,90th Percentile,2023,Days,49.0
Provincial,Saskatchewan,CABG,Volume,2023,Number of cases,326.0
Provincial,Saskatchewan,Cataract Surgery,% Meeting Benchmark,2023,Proportion,69.5
Provincial,Saskatchewan,Cataract Surgery,50th Percentile,2023,Days,70.0
Provincial,Saskatchewan,Cataract Surgery,90th Percentile,2023,Days,200.0
Provincial,Saskatchewan,Cataract Surgery,Volume,2023,Number of cases,10447.0
Provincial,Saskatchewan,Colorectal Cancer Surgery,50th Percentile,2023,Days,20.0
Provincial,Saskatchewan,Colorectal Cancer Surgery,90th Percentile,2023,Days,38.0
Provincial,Saskatchewan,Colorectal Cancer Surgery,Volume,2023,Number of cases,413.0
Provincial,Saskatchewan,CT Scan,50th Percentile,2023,Days,22.0
Provincial,Saskatchewan,CT Scan,90th Percentile,2023,Days,92.0
Provincial,Saskatchewan,CT Scan,Volume,2023,Number of cases,53416.0
Provincial,Saskatchewan,Hip Replacement,% Meeting Benchmark,2023,Proportion,46.8
Provincial,Saskatchewan,Hip Replacement,50th Percentile,2023,Days,212.0
Provincial,Saskatchewan,Hip Replacement,90th Percentile,2023,Days,592.0
Provincial,Saskatchewan,Hip Replacement,Volume,2023,Number of cases,2483.0
Provincial,Saskatchewan,Knee Replacement,% Meeting Benchmark,2023,Proportion,34.0
Provincial,Saskatchewan,Knee Replacement,50th Percentile,2023,Days,307.0
Provincial,Saskatchewan,Knee Replacement,90th Percentile,2023,Days,674.0
Provincial,Saskatchewan,Knee Replacement,Volume,2023,Number of cases,4368.0
Provincial,Saskatchewan,Lung Cancer Surgery,50th Percentile,2023,Days,22.5
Provincial,Saskatchewan,Lung Cancer Surgery,90th Percentile,2023,Days,41.5
Provincial,Saskatchewan,Lung Cancer Surgery,Volume,2023,Number of cases,160.0
Provincial,Saskatchewan,MRI Scan,50th Percentile,2023,Days,39.0
Provincial,Saskatchewan,MRI Scan,90th Percentile,2023,Days,260.0
Provincial,Saskatchewan,MRI Scan,Volume,2023,Number of cases,25954.0
Provincial,Saskatchewan,Prostate Cancer Surgery,50th Percentile,2023,Days,54.0
Provincial,Saskatchewan,Prostate Cancer Surgery,90th Percentile,2023,Days,120.0
Provincial,Saskatchewan,Prostate Cancer Surgery,Volume,2023,Number of cases,281.0
Provincial,Saskatchewan,Radiation Therapy,% Meeting Benchmark,2023,Proportion,98.4
Provincial,Saskatchewan,Radiation Therapy,50th Percentile,2023,Days,9.0
Provincial,Saskatchewan,Radiation Therapy,90th Percentile,2023,Days,20.0
Provincial,Saskatchewan,Radiation Therapy,Volume,2023,Number of cases,2596.0
